archivo,hash,timestamp
notebooks/mlp_simple.ipynb,606cbd9edf2b4979fa382352dea9095d320f313187fe9a32e4fcb9df29f3e069,1762438517
model/mlp_model.h5,606cbd9edf2b4979fa382352dea9095d320f313187fe9a32e4fcb9df29f3e069,1762438517
docs/report.md,4ed6a846d957460ada60b0b556dfde7a2846955c75ff31de8d10a62bb7f8fc18,1762438517
